transE_high_s47	transE_low_s45	transE_medium_s46	transE_pre_s48
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
675	228	258	885
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
2713	835	1722	1858
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
525	333	418	421
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
245	145	242	226
298	555	478	385
0	0	0	0
0	0	0	0
458	143	361	341
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1179	201	866	770
11979	3605	6781	8422
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
139	165	71	246
0	0	0	0
177	240	352	267
616	219	136	428
963	462	452	726
0	0	0	0
0	0	0	0
501	779	652	408
3841	2575	4242	4161
0	0	0	0
0	0	0	0
2439	2472	4779	3015
0	51	33	0
1431	1199	1592	1600
705	493	1100	1170
1517	2282	1966	2124
0	0	0	0
2478	4075	1380	3111
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
829	708	724	529
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
84	155	144	113
0	0	0	0
0	0	0	0
836	619	466	1028
0	0	0	0
352	98	498	573
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
462	439	751	204
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3235	1130	2974	2034
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
125	149	32	130
0	0	0	0
196	55	19	167
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	48	0
61	0	13	0
0	0	0	0
0	0	0	0
0	0	0	0
26064	27087	86027	39268
0	0	0	0
0	0	0	0
1988	2479	4140	2859
0	0	0	0
0	0	0	0
3485	2879	4456	2817
0	0	0	0
0	0	0	0
0	0	0	0
343	681	970	323
0	0	0	0
464	377	776	766
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
244	175	860	460
0	0	0	0
0	0	0	0
0	0	0	0
244	159	70	179
0	0	0	0
487	511	161	687
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
608	542	410	442
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
240	478	954	677
416	473	538	611
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
568	365	962	1058
0	0	0	0
0	0	0	0
0	0	0	0
78	56	0	80
0	0	0	0
0	0	0	0
0	0	0	0
548	337	570	629
2905	907	5289	2940
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
284	570	652	218
171	40	67	106
0	407	346	170
180	119	202	315
178	149	183	62
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
256	522	212	115
0	0	0	0
239	217	217	325
0	0	0	0
433	397	623	938
0	0	0	0
0	0	0	0
25970	17428	29083	28900
83	0	173	25
0	0	0	0
3968	5767	3076	6737
0	0	0	0
2419	1758	497	2720
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	117	0	0
44	108	0	0
0	0	0	0
2671	1927	4014	2179
0	0	0	53
0	0	0	0
0	0	0	0
0	0	0	0
1691	5685	9866	4747
1082	1308	1316	1725
0	0	0	0
97	126	131	168
0	0	0	0
0	0	0	0
0	0	0	0
127	468	319	147
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	48	27	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1036	483	393	687
64	537	117	435
0	0	0	0
0	0	0	0
15	0	21	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
371	123	124	351
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1599	1756	2101	1236
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
816	362	575	606
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
75	468	230	154
199	182	367	122
758	2612	1133	791
103	135	50	137
11	24	36	3
7164	7186	8872	9405
0	0	0	0
0	0	0	0
0	0	0	0
259	0	118	98
4949	4673	9752	5366
1	513	475	661
2243	1809	2348	2280
2136	2349	1203	3229
1374	1057	1499	1651
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
12	72	10	73
777	1102	1969	876
0	0	0	0
1298	934	1210	1637
0	0	0	0
289	591	813	683
0	0	0	0
0	0	0	0
0	0	39	0
0	0	0	0
572	1789	811	1165
426	631	335	683
0	0	0	0
0	0	0	0
0	0	0	0
0	0	17	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
552	229	728	333
334	662	206	215
771	355	353	528
0	0	0	0
167	251	99	222
0	0	0	0
0	0	0	0
0	0	0	0
2136	1776	1642	2881
7316	7582	9255	7317
0	0	0	0
0	148	230	155
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
733	642	1443	332
1587	430	1115	635
6	0	0	0
0	0	0	0
0	0	0	0
1032	565	737	664
0	0	0	0
1207	966	1447	1460
0	0	0	0
88	98	192	378
52	76	153	0
0	0	0	0
0	0	0	0
0	72	405	101
0	0	0	0
804	243	235	657
0	0	0	21
2637	2687	3729	2036
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
561	1118	513	729
0	0	0	0
13435	17445	17597	18785
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
81	869	536	504
0	0	0	0
0	0	0	0
0	0	0	0
56	68	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
274	64	21	97
42	813	438	622
0	0	0	0
1	0	0	0
64	187	110	86
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
527	804	953	1072
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4884	4219	8812	7917
0	0	0	0
0	0	0	0
2987	2421	3127	2332
0	0	0	0
0	0	0	0
748	408	443	634
0	0	17	0
0	0	0	0
1206	1796	2099	2142
0	0	0	0
0	0	0	0
453	524	180	669
0	0	0	0
0	235	50	88
0	0	0	0
0	0	0	0
1381	1311	620	2010
173	1451	883	679
0	0	0	0
68	0	73	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
193	59	47	114
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1674	2554	3568	3517
0	0	0	0
0	0	0	0
0	0	0	0
292	162	122	373
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	57
0	0	0	0
0	0	0	0
221	1612	756	323
0	0	0	0
0	134	97	47
2538	2168	3681	2744
0	0	0	0
3781	2296	4169	4729
0	0	0	0
313	140	178	0
50	18	24	59
0	0	0	0
0	0	0	0
140	72	102	95
0	0	0	0
0	0	0	0
0	0	0	0
0	0	25	0
0	0	0	0
0	0	6	0
0	0	0	0
0	446	386	446
0	0	0	0
0	0	0	0
0	133	32	0
110	193	70	263
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
352	219	385	404
0	0	0	0
0	0	0	0
120	55	148	108
0	0	0	0
688	1405	401	1081
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
909	650	214	874
0	0	0	0
362	307	326	484
0	0	0	0
226	330	378	486
2610	2797	3582	2817
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	33	16	35
15	0	15	0
0	0	0	0
562	1527	1326	860
0	0	13	46
0	46	20	0
0	0	0	0
1807	2910	1868	2702
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
702	940	318	616
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
436	980	459	703
0	0	0	0
0	0	0	0
0	0	0	0
1135	1624	2158	1257
18576	32202	2755	23964
0	0	0	0
2168	1383	2319	2067
0	0	0	0
0	0	0	0
0	0	0	0
41	0	0	0
0	0	0	0
0	0	0	0
4809	4699	6428	5312
3583	2714	5597	2745
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4799	5015	7918	6506
0	52	26	0
0	0	0	0
3485	2937	2634	3492
0	0	0	0
0	0	0	0
238	0	27	308
0	349	217	287
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
237	229	426	124
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	15	27
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2134	1849	2582	2921
0	0	0	0
0	890	352	378
0	0	0	0
64	540	177	212
0	0	0	0
0	0	0	0
1147	1136	2196	1858
0	0	0	0
156	0	62	184
0	0	0	0
0	0	29	0
0	0	0	0
0	0	0	0
0	0	80	94
726	680	1810	1188
0	0	0	0
0	0	0	0
0	21	20	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
33	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1659	618	1563	1506
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
53	232	0	0
268	139	142	152
3325	892	811	1576
0	0	0	0
0	0	0	0
0	0	0	0
1434	1004	1264	1591
0	0	0	0
0	0	0	0
0	0	0	0
729	797	1077	876
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	70	0	0
0	0	0	0
0	0	0	0
0	0	0	0
392	353	647	514
169	165	243	251
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	17	0
0	0	0	0
8333	7084	13343	11150
548	888	857	518
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	38
0	0	0	0
1824	1277	3219	977
0	1	0	78
976	1155	735	1857
0	0	0	0
1642	1085	1480	1300
0	0	0	0
0	0	0	0
0	0	0	0
1563	924	1363	1267
0	0	0	0
81	0	102	0
0	0	0	0
0	0	0	0
0	0	0	0
2240	1863	2320	3119
0	0	0	43
975	656	1000	1042
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	0
199	231	155	60
0	0	0	0
111	465	742	309
0	0	0	0
1322	2543	6676	4167
0	0	0	0
0	0	0	0
68	2119	1931	1248
0	0	0	0
0	0	0	0
1130	1201	2059	1714
0	0	0	0
0	0	0	0
0	0	0	0
168	34	113	67
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3855	4512	6264	4648
0	0	0	0
0	0	0	0
0	0	0	0
231	496	110	260
0	0	0	0
0	0	0	0
2717	1544	3540	3309
0	0	0	0
0	0	0	0
0	0	0	0
1774	1232	4147	2443
289	78	52	83
495	387	524	1447
0	0	0	0
196	174	439	0
0	0	0	0
30	178	33	94
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	461	246	148
0	0	0	0
0	0	0	0
0	0	0	0
31	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4983	6517	3274	5395
0	0	0	0
9114	9326	3721	11335
449	1208	1111	593
0	0	0	0
0	0	0	0
260	411	595	161
0	0	0	0
0	0	0	0
0	0	0	0
0	61	4	0
0	0	0	0
0	0	0	0
0	0	0	0
68	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
303	287	169	349
1369	742	1071	1243
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1637	1877	2542	2289
0	0	0	0
0	0	0	0
0	0	0	0
47	0	0	0
0	0	0	0
24	0	0	0
27	421	266	394
197	64	272	159
0	0	0	0
0	63	49	0
0	0	0	0
0	0	0	0
27	515	149	153
0	0	0	0
42	0	243	0
0	0	0	0
64	148	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
765	884	1126	1512
0	0	0	0
0	0	0	0
0	0	0	0
163	0	0	88
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
32	197	96	318
0	0	0	0
2557	1184	1029	2679
0	0	0	0
0	0	0	0
0	281	43	142
0	65	75	81
0	0	0	0
0	45	32	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	10	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
50	1400	730	525
0	76	38	0
1369	1148	2032	2116
0	0	0	0
0	0	0	0
695	279	741	559
0	0	0	0
0	0	0	0
0	0	0	0
1344	368	1556	1927
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1214	562	3199	1882
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
60	219	146	101
200	233	42	230
1042	1493	2644	1826
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2225	3256	1340	2714
0	0	0	0
34	0	37	0
1085	1386	2450	1714
0	0	0	0
0	0	0	0
387	232	138	91
0	76	28	0
0	0	0	0
0	0	0	0
1073	1017	1889	1070
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
372	715	992	312
0	0	0	0
0	0	0	0
107	162	11	120
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
52	43	55	60
0	0	0	0
0	0	0	0
0	523	81	288
0	0	0	0
549	480	116	655
307	316	305	433
417	371	353	522
0	0	0	0
23	463	197	292
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2643	2450	2609	2193
0	0	0	0
0	0	0	0
108	75	77	0
0	0	0	0
0	0	0	0
2772	4248	1775	3351
0	0	0	0
0	0	0	0
29	74	18	0
0	0	0	0
0	0	0	0
12689	13910	12299	15047
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
253	140	423	463
0	0	0	0
3374	1520	1849	2172
397	484	323	96
1483	2034	1393	1698
0	61	12	0
0	0	0	0
1065	2414	2315	2019
0	0	0	0
363	69	323	311
0	0	0	0
0	0	0	0
0	0	0	0
1163	1397	1593	1527
0	0	0	0
0	0	0	0
3432	4705	8257	5008
0	0	0	0
284	536	785	631
0	0	0	0
1929	2347	1534	1575
0	0	0	0
663	497	1365	1200
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1129	814	1012	1529
73	261	257	399
0	0	0	0
0	0	0	0
37	978	814	462
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7832	9184	6758	10601
0	0	0	0
0	119	70	112
0	64	29	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
226	0	218	53
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
118	65	17	161
0	0	0	0
385	1107	731	900
0	0	0	0
1071	1213	1481	2334
26	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6472	5929	7870	8121
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4582	3869	5571	5147
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
146	286	137	312
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	0	55	18
0	0	0	0
0	0	0	0
0	0	0	0
186	120	101	260
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
57	0	0	0
0	0	0	0
12956	13359	26500	16695
5526	3497	5464	4852
0	0	0	0
4693	4186	8808	8340
204	108	338	140
0	0	0	0
0	0	0	0
0	0	0	0
2839	2917	4251	3052
230	122	6	294
0	0	0	0
0	0	0	0
9547	10897	10440	13179
0	0	0	0
230	204	812	712
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4499	1547	1432	3330
0	0	0	0
51	254	217	205
23	0	0	0
0	0	0	0
33	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
26	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
571	10503	6849	4709
0	0	0	0
0	0	0	0
0	994	209	537
1609	684	2360	1325
0	0	0	0
0	0	0	0
811	467	319	546
6730	4621	6714	6491
0	0	0	0
1779	2965	5547	3726
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
326	64	49	168
0	0	0	85
93	57	104	53
0	0	0	0
0	0	0	0
0	0	0	0
1663	2452	6561	2391
0	0	0	0
1660	1060	2759	2542
1380	1031	2461	1374
57	0	116	130
2173	1732	3621	2064
0	0	0	0
0	0	0	0
168	394	185	252
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
197	116	152	510
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10613	8191	12271	9433
92	60	24	43
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1734	1053	2123	2318
807	1059	2291	1300
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11628	8015	8909	9438
0	0	0	0
1	191	329	514
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3485	3972	3436	5277
0	0	0	0
0	0	0	0
0	99	72	14
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
550	302	284	434
0	0	0	0
3153	6641	5139	6213
0	0	0	0
0	684	238	60
0	0	0	0
0	0	0	0
2114	1297	2497	1962
0	0	0	0
2539	2260	3420	3417
140	79	109	144
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1104	774	1136	1305
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2063	1416	3052	1883
10	0	0	0
0	0	0	0
10975	8423	10528	10642
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
443	113	665	304
1467	1833	920	1610
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
39	15	18	17
98	0	67	133
159	0	32	153
0	0	0	0
0	32	50	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2402	3165	4075	3603
47	1415	1176	1351
0	0	0	0
0	0	0	0
1171	1475	3961	1756
3296	4442	930	3439
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3168	4527	4727	3724
0	0	0	0
92	140	13	0
0	0	0	0
143	310	0	0
0	0	0	0
270	130	123	220
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	26	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
470	435	318	212
1579	1116	3049	1889
0	0	0	0
92	101	169	176
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
375	195	173	351
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2079	2625	3490	3942
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	30	104
0	0	0	0
0	0	0	0
265	172	252	233
808	619	585	819
0	0	0	0
2090	930	1785	1341
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	212	297	0
599	281	911	293
0	0	0	0
0	0	0	0
0	0	0	0
112	423	210	105
0	0	0	0
0	0	0	0
1529	615	747	633
4375	3724	7119	6085
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
248	59	107	141
0	0	0	0
102	277	181	357
756	653	1276	422
0	0	0	0
0	0	0	0
0	0	0	0
544	411	647	590
0	0	0	0
1308	572	690	2154
0	0	0	0
0	0	0	0
0	0	37	0
0	0	0	0
2552	2281	2585	3156
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
124	183	307	388
4947	3618	5107	6082
1613	602	839	952
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5726	4357	9407	5086
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
87	146	13	0
5691	5021	10990	5916
345	58	113	195
58	0	0	0
0	0	0	0
0	0	0	0
1990	2230	3700	3463
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
398	321	843	855
83	212	25	19
0	0	0	0
3056	2383	2397	2471
0	0	0	0
78	303	63	73
0	0	0	0
2973	2864	4266	3780
0	149	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	5	0
351	550	611	682
0	0	0	0
0	0	0	0
0	9	17	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
48	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	54	124	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
10276	9917	9883	12382
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
746	466	771	858
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
179	259	348	307
0	0	0	0
0	0	0	0
0	0	0	0
25	94	45	51
0	0	0	0
0	0	0	0
758	1071	1689	1249
0	0	0	0
0	0	0	0
44	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
148	3132	1986	1294
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
105	0	265	221
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
245	325	599	423
0	0	0	0
1872	1172	3134	1927
0	0	0	0
356	338	279	642
0	0	0	0
104	252	18	51
0	0	0	0
235	81	19	207
665	548	785	786
0	0	0	0
0	0	0	0
710	1397	1063	1498
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
138	118	354	45
0	0	0	0
0	0	0	0
191	756	380	177
72	44	62	0
0	0	0	0
0	0	0	0
0	0	0	0
2803	2075	3365	4060
0	0	0	0
0	0	0	0
0	0	0	0
445	6334	3799	3888
0	0	0	0
90	0	294	71
6	3	4	0
0	0	0	0
327	418	734	356
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1101	1870	791	1546
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	346	55	252
0	0	0	0
0	0	0	0
0	0	0	0
27	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
615	1155	1551	1149
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
101	66	182	339
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
61	50	27	0
0	0	7	0
0	0	0	0
0	0	0	0
2026	3075	3469	3031
0	0	0	0
0	0	0	0
0	0	0	0
0	128	0	0
0	0	0	0
5	45	0	36
583	977	1737	1167
0	0	0	0
0	0	0	0
147	0	0	59
0	0	0	0
0	1	0	0
11758	15178	4101	14184
1791	1780	1500	2419
0	0	0	0
5304	5518	2248	6542
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
110	116	21	199
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5260	3310	4405	3642
0	0	0	0
0	0	0	0
0	0	98	0
120	268	20	161
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
93	0	32	0
186	328	371	723
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
108	169	203	208
0	0	0	0
0	0	0	0
0	0	0	0
